date,open,high,low,close,daily_ret
2020-06-11,11738.49,11771.12,11516.59,11535.77,-0.01726968289788544
2020-06-12,11406.54,11442.3,11244.64,11429.94,0.0020514546917820287
2020-06-15,11436.28,11469.84,11299.45,11306.26,-0.011369081554491567
2020-06-16,11380.67,11542.25,11380.67,11511.64,0.011508109803728628
2020-06-17,11525.5,11550.32,11482.32,11534.59,0.0007886859572252547
2020-06-18,11534.2,11567.42,11485.39,11548.33,0.001225052452705766
2020-06-19,11557.27,11584.88,11542.37,11549.86,-0.0006411548748104234
2020-06-22,11553.91,11632.88,11553.91,11572.93,0.0016461959630982292
2020-06-23,11618.42,11679.4,11530.85,11612.36,-0.0005215855512195056
2020-06-24,11647.86,11701.23,11637.79,11660.67,0.0010997728338080215
2020-06-29,11608.8,11608.8,11500.65,11542.62,-0.005700847632830186
2020-06-30,11563.6,11638.0,11563.6,11621.24,0.0049846068698329304
2020-07-01,11622.64,11736.39,11622.64,11703.42,0.0069502281753544
2020-07-02,11694.1,11805.21,11690.95,11805.14,0.009495386562454522
2020-07-03,11857.9,11933.59,11857.9,11909.16,0.004322856492296356
2020-07-06,11941.84,12116.7,11941.84,12116.7,0.014642634635868568
2020-07-07,12176.79,12249.95,12028.57,12092.97,-0.006883587546471781
2020-07-08,12086.13,12190.27,12083.84,12170.19,0.006955079913917972
2020-07-09,12222.9,12273.43,12181.34,12192.69,-0.002471590211815422
2020-07-10,12250.44,12253.58,12030.2,12073.68,-0.014428869493667174
2020-07-13,12109.61,12216.24,12109.61,12211.56,0.008418933392569938
2020-07-14,12202.89,12228.31,12143.91,12209.01,0.0005015205414455881
2020-07-15,12233.99,12320.48,12162.52,12202.85,-0.00254536745575229
2020-07-16,12173.04,12220.93,12107.04,12157.74,-0.0012568758502395916
2020-07-17,12195.72,12266.93,12144.62,12181.56,-0.00116106306146746
2020-07-20,12205.25,12221.33,12065.8,12174.54,-0.0025161303537410973
2020-07-21,12242.32,12450.16,12242.32,12397.55,0.012679786184317976
2020-07-22,12389.76,12486.95,12389.4,12473.27,0.006740243555968917
2020-07-23,12423.02,12429.76,12347.86,12413.04,-0.0008033473342230479
2020-07-24,12467.43,12502.84,12266.55,12304.04,-0.013105347292906355
2020-07-27,12618.69,12686.36,12586.91,12588.3,-0.002408332402174973
2020-07-28,12951.72,13031.7,12533.19,12586.73,-0.028180813050312947
2020-07-29,12530.74,12660.87,12488.01,12540.97,0.0008163923279869145
2020-07-30,12691.86,12769.47,12616.83,12722.92,0.00244723783590417
2020-07-31,12653.46,12733.48,12635.71,12664.8,0.0008961975617736151
2020-08-03,12642.73,12673.02,12506.59,12513.03,-0.010258860230345723
2020-08-04,12577.88,12709.92,12577.88,12709.92,0.010497794540892391
2020-08-05,12762.34,12816.39,12739.99,12802.3,0.003131087245755726
2020-08-06,12894.24,12971.87,12851.2,12913.5,0.0014936902058593216
2020-08-07,12901.43,12912.63,12791.18,12828.87,-0.005624182745633588
2020-08-10,12786.8,12933.16,12786.8,12894.0,0.008383645634560732
2020-08-11,12856.46,12906.01,12780.19,12780.19,-0.005932426188857476
2020-08-12,12713.63,12730.96,12625.54,12670.35,-0.0034042205097992717
2020-08-13,12758.87,12812.8,12717.13,12763.13,0.00033388536759115794
2020-08-14,12709.97,12801.31,12679.19,12795.46,0.006726215718841244
2020-08-17,12813.94,12956.11,12800.69,12956.11,0.01109494815802159
2020-08-18,12974.96,12981.58,12840.25,12872.14,-0.00792449456491584
2020-08-19,12904.84,12950.11,12778.64,12778.64,-0.00977927661249578
2020-08-20,12764.75,12764.75,12144.76,12362.64,-0.031501596192639925
2020-08-21,12462.52,12638.65,12462.52,12607.84,0.011660563032195759
2020-08-24,12629.78,12702.94,12567.95,12647.13,0.0013737373097550964
2020-08-25,12706.4,12814.56,12698.85,12758.25,0.004080620789523426
2020-08-26,12768.96,12833.29,12734.69,12833.29,0.005037998396110632
2020-08-27,12888.65,12960.68,12786.45,12797.31,-0.007086855489131905
2020-08-28,12759.3,12799.16,12674.57,12728.85,-0.0023864945569113116
2020-08-31,12763.44,12831.38,12591.45,12591.45,-0.013475207310881698
2020-09-01,12617.39,12703.28,12565.83,12703.28,0.00680727155140648
2020-09-02,12772.43,12802.61,12646.47,12699.5,-0.005709954957670571
2020-09-03,12774.97,12857.79,12732.32,12757.97,-0.0013307271954454691
2020-09-04,12645.92,12655.67,12559.78,12637.95,-0.0006302427976769831
2020-09-07,12645.93,12725.05,12575.36,12601.4,-0.003521291039884078
2020-09-08,12637.42,12702.55,12614.72,12663.56,0.0020684601762068766
2020-09-09,12592.18,12616.57,12480.5,12608.58,0.0013023956137856452
2020-09-10,12665.74,12708.64,12650.4,12691.75,0.0020535712875837664
2020-09-11,12697.46,12701.79,12616.68,12675.95,-0.0016940395953205512
2020-09-14,12680.41,12793.07,12680.41,12787.82,0.008470546299370385
2020-09-15,12787.42,12857.73,12773.23,12845.65,0.004553694177558798
2020-09-16,12989.81,13021.68,12948.72,12976.76,-0.0010046336320546079
2020-09-17,12920.15,12972.52,12851.52,12872.74,-0.0036694620418493695
2020-09-18,12858.6,12927.81,12841.09,12875.62,0.0013236277666308638
2020-09-21,12874.61,12952.31,12795.09,12795.12,-0.006174167605853653
2020-09-22,12786.91,12786.91,12632.74,12645.51,-0.011058183720695558
2020-09-23,12656.3,12700.89,12548.07,12583.88,-0.005722051468438627
2020-09-24,12487.48,12487.48,12264.38,12264.38,-0.01786589447991116
2020-09-25,12312.94,12385.81,12149.81,12232.91,-0.006499666204822008
2020-09-28,12282.36,12462.76,12282.36,12462.76,0.014687731022376749
2020-09-29,12488.1,12571.34,12429.72,12467.73,-0.0016311528575204681
2020-09-30,12483.65,12568.68,12466.58,12515.61,0.0025601486744661894
2020-10-05,12567.88,12637.62,12519.12,12548.28,-0.001559531122193869
2020-10-06,12644.09,12706.39,12644.09,12704.23,0.004756372344707938
2020-10-07,12667.51,12774.36,12619.81,12746.37,0.00622537499477005
2020-10-08,12832.54,12887.19,12818.01,12887.19,0.004258704823830728
2020-10-12,12959.15,12997.79,12898.89,12955.91,-0.0002500163976804082
2020-10-13,12988.44,12994.66,12857.1,12947.13,-0.003180520524404873
2020-10-14,12927.09,12960.0,12895.79,12919.31,-0.0006018369176667981
2020-10-15,12892.29,12909.11,12786.26,12827.82,-0.005000663187067711
2020-10-16,12814.16,12896.3,12750.37,12750.37,-0.004978086741542098
2020-10-19,12803.32,12911.41,12803.32,12908.34,0.008202559961010047
2020-10-20,12889.99,12917.75,12862.37,12862.37,-0.002142747977306292
2020-10-21,12889.88,12942.12,12846.42,12877.25,-0.0009798384469055232
2020-10-22,12854.97,12917.03,12827.4,12917.03,0.004827704770995256
2020-10-23,12945.12,12963.26,12875.23,12898.82,-0.0035766373737748935
2020-10-26,12923.55,12971.58,12894.18,12909.03,-0.0011235302993370944
2020-10-27,12867.77,12884.32,12821.07,12875.01,0.0005626460528902477
2020-10-28,12853.76,12879.98,12761.33,12793.75,-0.004668672824138631
2020-10-29,12687.64,12699.82,12583.37,12662.91,-0.0019491410538129417
2020-10-30,12651.35,12656.29,12546.34,12546.34,-0.008300299967987645
2020-11-02,12565.32,12594.34,12480.66,12591.31,0.0020683914138279746
2020-11-03,12641.28,12760.14,12641.28,12736.01,0.007493703169299204
2020-11-04,12766.86,12885.28,12736.02,12867.9,0.007914240463199107
2020-11-05,12878.01,12918.8,12840.4,12918.8,0.0031674148412681458
2020-11-06,12952.49,12999.16,12927.3,12973.53,0.0016243980887074017
2020-11-09,13053.98,13149.9,13048.67,13127.47,0.005629700673664306
2020-11-10,13090.65,13142.22,13022.92,13081.72,-0.0006821662789854299
2020-11-11,13067.04,13262.19,13067.04,13262.19,0.014934522278955198
2020-11-12,13324.86,13324.86,13193.74,13221.78,-0.007735916174729018
2020-11-13,13221.8,13273.33,13170.12,13273.33,0.0038973513439926055
2020-11-16,13356.74,13551.83,13356.74,13551.83,0.014606108975693255
2020-11-17,13723.77,13780.12,13593.01,13593.01,-0.009527994129892914
2020-11-18,13628.42,13773.29,13608.72,13773.29,0.01062999232486228
2020-11-19,13775.26,13785.92,13700.04,13722.43,-0.0038351363241057035
2020-11-20,13702.59,13726.22,13666.07,13716.44,0.0010107578202369627
2020-11-23,13793.55,13921.16,13793.55,13878.01,0.006123151762961854
2020-11-24,13918.84,13951.17,13798.32,13807.13,-0.008025812495868978
2020-11-25,13860.95,13893.2,13731.81,13738.83,-0.008810362926062076
2020-11-26,13763.79,13856.76,13763.79,13845.66,0.005948216297981812
2020-11-27,13833.21,13885.01,13811.81,13867.09,0.0024491784625551016
2020-11-30,13917.65,13969.39,13722.89,13722.89,-0.01399374175956436
2020-12-01,13810.55,13885.67,13749.71,13885.67,0.005439319940190757
2020-12-02,13970.51,13995.7,13894.7,13989.14,0.001333523257203817
2020-12-03,13988.49,14049.58,13940.07,13977.09,-0.0008149557243133376
2020-12-04,14010.17,14149.56,14010.17,14132.44,0.008727231718101969
2020-12-07,14230.0,14306.87,14142.02,14256.6,0.001869290231904408
2020-12-08,14251.94,14367.0,14184.58,14360.4,0.0076101920159641345
2020-12-09,14336.69,14427.41,14336.69,14390.14,0.0037281966758015983
2020-12-10,14295.15,14319.38,14191.85,14249.49,-0.003194090303354602
2020-12-11,14298.59,14353.17,14081.42,14261.69,-0.0025806740384890503
2020-12-14,14238.92,14270.34,14182.25,14211.05,-0.0019573113691206956
2020-12-15,14206.33,14256.55,14053.35,14068.52,-0.009700605293555764
2020-12-16,14145.24,14339.5,14145.24,14304.46,0.011256083318487375
2020-12-17,14326.16,14338.4,14213.49,14258.93,-0.004692813705835963
2020-12-18,14268.13,14329.12,14245.6,14249.96,-0.0012734675111595317
2020-12-21,14273.79,14384.96,14166.89,14384.96,0.0077884009782964725
2020-12-22,14348.11,14411.93,14175.69,14177.46,-0.011893552530612195
2020-12-23,14180.7,14247.79,14134.87,14223.09,0.0029892741543082746
2020-12-24,14256.29,14324.42,14256.29,14280.28,0.0016827659931160088
2020-12-25,14306.98,14400.83,14296.97,14331.42,0.0017082570884980885
2020-12-28,14363.45,14483.07,14363.45,14483.07,0.008328082737782294
2020-12-29,14500.91,14547.07,14435.03,14472.05,-0.0019902199241289553
2020-12-30,14485.97,14695.44,14476.69,14687.7,0.013925888290532207
2020-12-31,14704.53,14760.06,14646.33,14732.53,0.0019041751079429403
2021-01-04,14720.25,14937.13,14720.25,14902.03,0.012348975051374778
2021-01-05,14913.64,15000.03,14861.99,15000.03,0.005792683744545446
2021-01-06,15145.85,15197.68,14837.0,14983.13,-0.010743537008487514
2021-01-07,15059.52,15270.4,15049.86,15214.0,0.01025796306920812
2021-01-08,15365.13,15463.95,15275.38,15463.95,0.006431445747611786
2021-01-11,15425.58,15557.3,15395.73,15557.3,0.008539063036851813
2021-01-12,15549.53,15642.03,15421.23,15500.7,-0.0031402878414974467
2021-01-13,15550.16,15778.52,15550.16,15769.98,0.014136188952396544
2021-01-14,15651.2,15760.15,15620.96,15707.19,0.0035773614802698805
2021-01-15,15987.16,16041.59,15615.11,15616.39,-0.023191736368435745
2021-01-18,15676.45,15676.45,15320.97,15612.0,-0.004111262435053886
2021-01-19,15716.64,15928.14,15716.64,15877.37,0.010226740575593807
2021-01-20,15934.85,16004.32,15745.48,15806.18,-0.008074754390533956
2021-01-21,15775.73,16238.46,15775.73,16153.77,0.023963391868395467
2021-01-22,15984.89,16138.04,15973.02,16019.03,0.0021357669649275657
2021-01-25,16006.21,16014.96,15772.63,15946.54,-0.0037279280979068963
2021-01-26,15955.16,16023.87,15589.21,15658.85,-0.018571421408497324
2021-01-27,15711.76,15837.47,15642.12,15701.45,-0.0006561963777450552
2021-01-28,15519.85,15557.02,15367.45,15415.88,-0.006699162685206428
2021-01-29,15544.36,15603.41,15138.31,15138.31,-0.026122014672846028
2021-02-01,15176.56,15429.98,15089.96,15410.09,0.015387545003610947
2021-02-02,15546.69,15838.15,15546.69,15760.05,0.013723821598037755
2021-02-03,15828.64,15896.4,15741.16,15771.32,-0.003621283951116494
2021-02-04,15697.75,15801.37,15606.74,15706.22,0.0005395677724513437
2021-02-05,15805.76,15938.09,15774.34,15802.4,-0.0002125807300630278
2021-02-17,16197.45,16406.78,16197.45,16362.29,0.010176910563082453
2021-02-18,16366.23,16517.73,16323.22,16424.51,0.003560991138459979
2021-02-19,16376.91,16382.7,16211.25,16341.38,-0.002169517937144483
2021-02-22,16445.87,16579.17,16410.16,16410.16,-0.0021713658201115704
2021-02-23,16320.88,16467.75,16211.75,16443.4,0.007506948154756499
2021-02-24,16329.54,16456.94,16212.53,16212.53,-0.007165541711524059
2021-02-25,16376.8,16474.05,16322.27,16452.18,0.004602852816179004
2021-02-26,16190.04,16190.04,15953.8,15953.8,-0.014591687234867923
2021-03-02,16127.87,16262.91,15946.88,15946.88,-0.011222188670915734
2021-03-03,15992.32,16211.73,15884.55,16211.73,0.013719710461021384
2021-03-04,16091.75,16091.75,15840.99,15906.41,-0.011517703170879523
2021-03-05,15759.58,15934.43,15636.43,15855.23,0.006069324182497171
2021-03-08,15943.37,16074.97,15816.5,15820.11,-0.007731113309168647
2021-03-09,15715.07,15864.26,15657.92,15853.09,0.008782652574885086
2021-03-10,15921.45,15986.07,15857.32,15911.67,-0.0006142656604769536
2021-03-11,15947.21,16216.22,15947.21,16179.56,0.014569946717952531
2021-03-12,16241.55,16298.03,16166.35,16255.18,0.0008392056176904639
2021-03-15,16256.58,16281.91,16194.91,16249.33,-0.0004459732612887013
2021-03-16,16253.93,16340.66,16244.99,16313.16,0.003644041779434337
2021-03-17,16312.98,16349.21,16166.35,16215.82,-0.005955993325560405
2021-03-18,16264.61,16410.02,16264.61,16287.84,0.0014282543510111267
2021-03-19,16186.46,16186.46,16022.17,16070.24,-0.0071800751986536016
2021-03-22,16065.5,16235.63,15983.77,16189.22,0.007700974137126115
2021-03-23,16250.2,16351.38,16166.29,16177.59,-0.004468252698428321
2021-03-24,15994.96,16125.54,15967.95,16032.12,0.002323231818022853
2021-03-25,16010.54,16146.58,15944.96,16060.14,0.003097959219364066
2021-03-26,16140.37,16325.62,16140.37,16305.88,0.010254411763794602
2021-03-29,16411.67,16520.89,16411.67,16475.97,0.003917943755876285
2021-03-30,16490.31,16556.19,16438.4,16554.9,0.00391684571120865
2021-03-31,16529.23,16550.2,16427.2,16431.13,-0.0059349407080667715
2021-04-01,16538.28,16602.47,16496.16,16571.28,0.0019953707398834286
2021-04-06,16711.79,16804.45,16711.79,16739.87,0.001680250888743684
2021-04-07,16771.35,16816.34,16715.32,16815.36,0.002624117915373647
2021-04-08,16786.56,16926.72,16735.78,16926.44,0.008332856761599672
2021-04-09,16974.28,17016.13,16815.59,16854.1,-0.007080123575197272
2021-04-12,16908.55,16979.35,16793.54,16859.7,-0.0028890709138275072
2021-04-13,16872.4,17041.37,16802.22,16824.91,-0.0028146558877220063
2021-04-14,16869.78,16935.39,16559.57,16865.97,-0.00022584763998090285
2021-04-15,16851.06,17076.73,16851.06,17076.73,0.013392035871927277
2021-04-16,17028.35,17158.81,16998.91,17158.81,0.007661341233883734
2021-04-19,17141.25,17294.15,17135.52,17263.28,0.007119084080799087
2021-04-20,17231.58,17323.87,17175.02,17323.87,0.005355864058896431
2021-04-21,17282.76,17282.76,17167.39,17202.11,-0.0046665000266159495
2021-04-22,17302.73,17428.15,17066.17,17096.97,-0.011891765056727954
2021-04-23,17117.49,17300.27,17055.48,17300.27,0.010677967388910359
2021-04-26,17378.36,17572.29,17378.36,17572.29,0.011159280852738762
2021-04-27,17586.02,17630.19,17489.71,17595.9,0.0005618098921758019
2021-04-28,17610.72,17628.81,17497.74,17567.53,-0.0024524834873306256
2021-04-29,17646.93,17709.23,17548.3,17566.66,-0.004548666538599089
2021-05-03,17505.52,17546.94,17222.35,17222.35,-0.01617604047180554
2021-05-04,17249.56,17328.55,16647.61,16933.78,-0.018306553906302647
2021-05-05,16968.75,17052.2,16843.44,16843.44,-0.007384751381215526
2021-05-06,16925.52,17088.73,16764.71,16994.36,0.004067231021557927
2021-05-07,17032.23,17285.0,17032.23,17285.0,0.014840687332193125
2021-05-10,17274.23,17304.47,17188.15,17235.61,-0.002235700230922011
2021-05-11,17137.19,17137.19,16460.87,16583.13,-0.03233085470838559
2021-05-12,16515.88,16552.63,15165.27,15902.37,-0.03714667338343458
2021-05-13,15668.33,16031.93,15368.54,15670.1,0.00011296672970262378
2021-05-14,15819.24,16075.48,15702.1,15827.09,0.000496231171661865
2021-05-17,15554.99,15719.74,15159.86,15353.89,-0.012928327179895338
2021-05-18,15564.96,16153.77,15564.96,16145.98,0.037328717838015724
2021-05-19,16112.21,16273.98,16009.76,16132.66,0.0012692237750129287
2021-05-20,16122.52,16154.08,15943.45,16042.36,-0.004971927465433401
2021-05-21,16136.86,16431.14,16136.86,16302.06,0.010237431569710465
2021-05-24,16246.52,16397.59,16136.97,16338.29,0.005648594283575781
2021-05-25,16444.75,16657.6,16444.75,16595.67,0.009177397041608915
2021-05-26,16645.17,16706.29,16523.23,16643.69,-8.891468215699305e-05
2021-05-27,16591.7,16601.61,16419.42,16601.61,0.0005972865951047179
2021-05-28,16690.04,16889.01,16690.04,16870.86,0.010834006389439432
2021-05-31,16948.47,17113.33,16939.91,17068.43,0.007077925028040832
2021-06-01,17098.49,17184.3,17060.45,17162.38,0.0037365872658929877
2021-06-02,17192.91,17274.66,17056.42,17165.04,-0.0016210170355105413
2021-06-03,17201.3,17311.28,17198.89,17246.16,0.0026079424229563664
2021-06-04,17225.06,17225.06,17084.49,17147.41,-0.00450796688081212
2021-06-07,17176.09,17189.23,16775.85,17083.91,-0.0053667627498459325
2021-06-08,17094.34,17181.52,17056.53,17076.21,-0.0010605849655500599
2021-06-09,17082.52,17082.52,16907.43,16966.22,-0.00680812901141048
2021-06-10,17024.54,17159.22,16978.01,17159.22,0.007910933276317644
2021-06-11,17200.45,17278.55,17193.61,17213.52,0.0007598638407715352
2021-06-15,17279.7,17371.29,17279.7,17371.29,0.005300439243736799
2021-06-16,17357.37,17398.22,17275.02,17307.86,-0.0028523906559575485
2021-06-17,17254.84,17390.61,17150.52,17390.61,0.007868516891492483
2021-06-18,17384.74,17417.5,17318.54,17318.54,-0.0038079373059362043
2021-06-21,17305.49,17305.49,17023.31,17062.98,-0.014013472025351636
2021-06-22,17162.71,17270.47,17075.55,17075.55,-0.0050784520626404595
2021-06-23,17127.59,17375.79,17127.59,17336.71,0.012209540279747522
2021-06-24,17358.57,17439.63,17319.89,17407.96,0.0028452804580101354
2021-06-25,17471.07,17597.33,17471.07,17502.99,0.0018270203256012252
2021-06-28,17531.82,17595.51,17481.23,17590.97,0.0033738653488344372
2021-06-29,17621.15,17713.24,17541.14,17598.19,-0.0013029796579679953
2021-06-30,17648.25,17797.27,17648.25,17755.46,0.006074823282761654
2021-07-01,17801.19,17863.9,17644.36,17713.94,-0.0049013577182199786
2021-07-02,17745.69,17795.88,17676.98,17710.15,-0.002002739820204047
2021-07-05,17783.8,17945.52,17783.8,17919.33,0.007620980892722784
2021-07-06,17929.22,18008.37,17895.78,17913.07,-0.0009007642273339833
2021-07-07,17901.25,17933.62,17756.82,17850.69,-0.00282438377208305
2021-07-08,17880.9,17935.11,17742.08,17866.09,-0.0008282580854431787
2021-07-09,17778.12,17778.12,17597.46,17661.48,-0.006560873703181147
2021-07-12,17843.3,17947.9,17759.9,17814.33,-0.0016235785981291162
2021-07-13,17931.47,18018.04,17786.76,17847.52,-0.00468171321146571
2021-07-14,17892.51,17940.86,17716.44,17845.75,-0.002613384036113331
2021-07-15,17878.78,18034.19,17878.78,18034.19,0.008692427559374938
2021-07-16,17839.58,17926.38,17779.61,17895.25,0.0031205891618524273
2021-07-19,17854.35,17854.35,17708.15,17789.25,-0.0036461702610287583
2021-07-20,17724.92,17724.92,17500.69,17528.74,-0.011068033029203894
2021-07-21,17593.6,17707.56,17352.24,17458.79,-0.007662445434703402
2021-07-22,17482.81,17667.38,17482.81,17572.33,0.005120458324491262
2021-07-23,17603.95,17672.6,17511.86,17572.92,-0.0017626725820059086
2021-07-26,17554.93,17637.36,17403.56,17403.56,-0.008622649022240414
2021-07-27,17394.77,17459.35,17264.5,17269.87,-0.007180319141903091
2021-07-28,17252.87,17252.87,16893.7,17135.22,-0.0068191553057548315
2021-07-29,17216.58,17402.81,17190.48,17402.81,0.010816898594262048
2021-07-30,17414.77,17429.01,17237.67,17247.41,-0.009610233152662961
2021-08-02,17256.61,17503.28,17231.22,17503.28,0.014294232760663883
2021-08-03,17489.12,17553.76,17456.2,17553.76,0.0036960121492677356
2021-08-04,17588.64,17636.11,17557.18,17623.89,0.0020041344868051425
2021-08-05,17624.82,17643.97,17566.72,17603.12,-0.0012312182479027323
2021-08-06,17593.85,17593.85,17469.68,17526.28,-0.0038405465546199613
2021-08-09,17505.01,17510.09,17350.15,17485.15,-0.0011345323424549747
2021-08-10,17492.45,17524.91,17305.06,17323.64,-0.009650449193795096
2021-08-11,17308.62,17327.2,17090.25,17227.18,-0.00470517002510884
2021-08-12,17221.35,17233.11,17139.21,17219.94,-8.187511432034e-05
2021-08-13,17216.34,17216.34,16978.11,16982.11,-0.01360509841232227
2021-08-16,16941.33,16983.59,16773.57,16858.77,-0.004873289169150308
2021-08-17,16841.62,16870.55,16657.63,16661.36,-0.010703245887272006
2021-08-18,16630.99,16826.27,16418.54,16826.27,0.011741934785602037
2021-08-19,16777.78,16777.78,16375.4,16375.4,-0.023982910730740215
2021-08-20,16426.98,16507.11,16248.08,16341.94,-0.005176849305228326
2021-08-23,16459.13,16785.29,16459.13,16741.84,0.017176485026851207
2021-08-24,16830.63,16904.3,16779.9,16818.73,-0.0007070442401740928
2021-08-25,16821.08,17045.86,16821.08,17045.86,0.013362994528294259
2021-08-26,17177.39,17201.42,16984.69,17066.96,-0.006428799718700029
2021-08-27,17061.1,17229.89,17000.26,17209.93,0.008723353124945099
2021-08-30,17244.62,17396.52,17244.62,17396.52,0.008808544346004865
2021-08-31,17384.61,17490.29,17207.57,17490.29,0.006078939935954875
2021-09-01,17463.8,17503.93,17415.52,17473.99,0.0005834927106358467
2021-09-02,17455.92,17523.16,17319.76,17319.76,-0.007800219066081859
2021-09-03,17380.52,17540.78,17380.52,17516.92,0.00784786646199298
2021-09-06,17534.05,17633.67,17461.07,17495.3,-0.0022099857135117196
2021-09-07,17534.38,17559.21,17388.37,17428.87,-0.006017321399445108
2021-09-08,17411.53,17447.58,17167.08,17270.49,-0.008100379461195906
2021-09-09,17175.04,17319.09,17122.95,17304.33,0.007527784505887647
2021-09-10,17270.28,17474.57,17270.28,17474.57,0.011828991770834074
2021-09-13,17452.16,17482.57,17387.57,17446.31,-0.00033520206094828087
2021-09-14,17463.78,17529.47,17424.54,17434.9,-0.0016537084182232098
2021-09-15,17434.02,17439.75,17316.52,17354.0,-0.004589876574651153
2021-09-16,17332.34,17411.37,17254.1,17278.7,-0.0030947927400454267
2021-09-17,17279.29,17408.71,17235.45,17276.79,-0.0001446818706092312
2021-09-22,17196.79,17196.79,16838.58,16925.82,-0.015757010465325294
2021-09-23,16998.07,17145.25,16998.07,17078.22,0.004715241200912823
2021-09-24,17130.74,17273.59,17130.74,17260.19,0.0075565912505821675
2021-09-27,17278.11,17335.99,17235.68,17313.77,0.002063883144626244
2021-09-28,17286.89,17286.89,17113.47,17181.44,-0.006099998322428246
2021-09-29,17127.86,17127.86,16801.78,16855.46,-0.01590391327346219
2021-09-30,16886.57,16994.21,16767.2,16934.77,0.002854339276715301
2021-10-01,16883.0,16883.0,16503.74,16570.89,-0.018486643369069466
2021-10-04,16600.52,16680.29,16380.06,16408.35,-0.011576143397917793
2021-10-05,16362.27,16460.75,16162.17,16460.75,0.006018724785741725
2021-10-06,16488.21,16568.21,16303.63,16393.16,-0.005764725218807776
2021-10-07,16465.57,16731.58,16465.57,16713.86,0.015079344353095658
2021-10-08,16742.35,16771.71,16605.49,16640.43,-0.006087556406358607
2021-10-12,16589.72,16589.72,16349.49,16462.84,-0.007648109793293778
2021-10-13,16480.98,16543.33,16328.47,16347.99,-0.008069301704146215
2021-10-14,16392.51,16519.96,16347.88,16387.28,-0.0003190481506493148
2021-10-15,16426.76,16781.19,16426.76,16781.19,0.021576379030314063
2021-10-18,16816.94,16862.03,16695.89,16705.46,-0.006629030013783677
2021-10-19,16791.12,16916.72,16772.15,16900.67,0.006524281882328342
2021-10-20,16936.2,16973.86,16855.81,16887.82,-0.0028566030160248612
2021-10-21,16904.46,17026.89,16873.99,16889.51,-0.0008843819914980955
2021-10-22,16900.32,16932.89,16800.49,16888.74,-0.0006851941265015871
2021-10-25,16879.34,16930.98,16784.11,16894.24,0.0008827359363576814
2021-10-26,16909.32,17067.15,16909.32,17034.34,0.007393555743223201
2021-10-27,17037.37,17079.6,16973.16,17074.55,0.0021822616988420585
2021-10-28,17081.17,17104.86,16994.37,17041.63,-0.0023148297218514857
2021-10-29,17058.04,17073.97,16920.68,16987.41,-0.004140569490984958
2021-11-01,17021.77,17119.43,17021.77,17068.24,0.0027300333631579132
2021-11-02,17094.42,17237.09,17026.63,17065.97,-0.001664285772784213
2021-11-03,17087.89,17153.76,17080.51,17122.16,0.0020055138463555
2021-11-04,17158.28,17219.65,17061.46,17078.86,-0.004628669074056235
2021-11-05,17097.16,17296.9,17097.16,17296.9,0.011682642029436474
2021-11-08,17323.39,17415.3,17279.46,17415.3,0.005305543545460756
2021-11-09,17433.1,17581.52,17433.1,17541.36,0.0062100257556030325
2021-11-10,17549.09,17575.44,17489.87,17559.65,0.0006017406030740524
2021-11-11,17527.18,17527.18,17403.48,17452.52,-0.004259669838502234
2021-11-12,17479.55,17602.05,17479.55,17518.13,0.002207150641750033
2021-11-15,17560.52,17683.19,17560.52,17634.47,0.004211150922637907
2021-11-16,17639.96,17708.1,17629.8,17693.13,0.003014179170474307
2021-11-17,17705.29,17764.04,17669.58,17764.04,0.0033182173237489287
2021-11-18,17767.06,17841.37,17748.21,17841.37,0.004182458999969496
2021-11-19,17864.19,17986.18,17786.05,17818.31,-0.0025682664593243976
2021-11-22,17828.53,17857.73,17790.64,17803.54,-0.0014016859494303535
2021-11-23,17797.9,17797.9,17650.07,17666.12,-0.007404244320959319
2021-11-24,17680.16,17722.89,17588.78,17642.52,-0.002128940009592628
2021-11-25,17686.12,17724.5,17609.51,17654.19,-0.0018053705391573027
2021-11-26,17641.79,17641.79,17330.44,17369.39,-0.015440610051474457
2021-11-29,17320.01,17415.63,17167.24,17328.09,0.0004665124327296599
2021-11-30,17369.79,17535.23,17369.79,17427.76,0.0033374036185813694
2021-12-01,17428.61,17626.21,17374.59,17585.99,0.009029980015618166
2021-12-02,17575.91,17741.55,17559.44,17724.88,0.008475805804649683
2021-12-03,17720.93,17781.14,17670.32,17697.14,-0.001342480332578555
2021-12-06,17650.67,17763.42,17585.95,17688.21,0.002126831446058519
2021-12-07,17734.19,17796.92,17642.32,17796.92,0.0035372351373250677
2021-12-08,17845.06,17988.88,17832.42,17832.42,-0.0007083192771558666
2021-12-09,17880.41,17925.12,17807.12,17914.12,0.001885303524919113
2021-12-10,17893.29,17893.29,17767.8,17826.26,-0.0037460970006075733
2021-12-13,17841.03,17919.35,17767.6,17767.6,-0.004115793763028286
2021-12-14,17754.38,17754.38,17566.99,17599.37,-0.008730803328530823
2021-12-15,17592.87,17678.78,17556.87,17660.1,0.003821434478854302
2021-12-16,17719.06,17814.32,17719.06,17785.74,0.003763179310866338
2021-12-17,17744.54,17822.74,17718.27,17812.59,0.0038349824791175102
2021-12-20,17812.81,17812.81,17646.39,17669.11,-0.00806722802297899
2021-12-21,17686.84,17825.89,17652.32,17789.27,0.005791311506182062
2021-12-22,17805.74,17870.16,17799.72,17826.83,0.0011844495089785578
