Timestamp,futures_id,contract_date,monthly_group,Open,High,Low,Close,spread,spread_per,Volume,settlement_price,open_interest,trading_session
2020-11-13,TX,202011,2020-11-18,13234.0,13296.0,13205.0,13211.0,-15.0,-0.11,34428.0,0.0,0.0,after_market
2020-11-16,TX,202011,2020-11-18,13293.0,13370.0,13292.0,13362.0,80.0,0.6,31603.0,0.0,0.0,after_market
2020-11-17,TX,202011,2020-11-18,13579.0,13768.0,13545.0,13680.0,101.0,0.74,54899.0,0.0,0.0,after_market
2020-11-18,TX,202011,2020-11-18,13631.0,13682.0,13600.0,13646.0,22.0,0.16,26218.0,0.0,0.0,after_market
2020-11-19,TX,202012,2020-12-16,13708.0,13838.0,13704.0,13737.0,20.0,0.15,51227.0,0.0,0.0,after_market
2020-11-20,TX,202012,2020-12-16,13760.0,13789.0,13685.0,13756.0,14.0,0.1,43009.0,0.0,0.0,after_market
2020-11-23,TX,202012,2020-12-16,13733.0,13783.0,13715.0,13723.0,-10.0,-0.07,29173.0,0.0,0.0,after_market
2020-11-24,TX,202012,2020-12-16,13874.0,13892.0,13817.0,13867.0,-6.0,-0.04,32637.0,0.0,0.0,after_market
2020-11-25,TX,202012,2020-12-16,13797.0,13872.0,13783.0,13870.0,71.0,0.51,29588.0,0.0,0.0,after_market
2020-11-26,TX,202012,2020-12-16,13709.0,13766.0,13662.0,13755.0,43.0,0.31,33391.0,0.0,0.0,after_market
2020-11-27,TX,202012,2020-12-16,13839.0,13844.0,13749.0,13790.0,-49.0,-0.35,18355.0,0.0,0.0,after_market
2020-11-30,TX,202012,2020-12-16,13894.0,13964.0,13847.0,13912.0,34.0,0.24,31927.0,0.0,0.0,after_market
2020-12-01,TX,202012,2020-12-16,13681.0,13788.0,13670.0,13738.0,18.0,0.13,42804.0,0.0,0.0,after_market
2020-12-02,TX,202012,2020-12-16,13861.0,13951.0,13840.0,13925.0,50.0,0.36,37614.0,0.0,0.0,after_market
2020-12-03,TX,202012,2020-12-16,13972.0,13997.0,13940.0,13960.0,5.0,0.04,28543.0,0.0,0.0,after_market
2020-12-04,TX,202012,2020-12-16,13982.0,14039.0,13982.0,13992.0,10.0,0.07,31121.0,0.0,0.0,after_market
2020-12-07,TX,202012,2020-12-16,14149.0,14188.0,14137.0,14178.0,45.0,0.32,28595.0,0.0,0.0,after_market
2020-12-08,TX,202012,2020-12-16,14214.0,14256.0,14182.0,14229.0,9.0,0.06,28341.0,0.0,0.0,after_market
2020-12-09,TX,202012,2020-12-16,14333.0,14387.0,14320.0,14348.0,8.0,0.06,32383.0,0.0,0.0,after_market
2020-12-10,TX,202012,2020-12-16,14395.0,14405.0,14206.0,14273.0,-124.0,-0.86,45731.0,0.0,0.0,after_market
2020-12-11,TX,202012,2020-12-16,14235.0,14283.0,14124.0,14273.0,36.0,0.25,58429.0,0.0,0.0,after_market
2020-12-14,TX,202012,2020-12-16,14241.0,14260.0,14155.0,14203.0,-34.0,-0.24,45828.0,0.0,0.0,after_market
2020-12-15,TX,202012,2020-12-16,14192.0,14221.0,14171.0,14181.0,-20.0,-0.14,24916.0,0.0,0.0,after_market
2020-12-16,TX,202012,2020-12-16,14099.0,14210.0,14097.0,14202.0,118.0,0.84,29106.0,0.0,0.0,after_market
2020-12-17,TX,202101,2021-01-20,14192.0,14236.0,14170.0,14221.0,32.0,0.23,30223.0,0.0,0.0,after_market
2020-12-18,TX,202101,2021-01-20,14176.0,14205.0,14141.0,14194.0,8.0,0.06,25047.0,0.0,0.0,after_market
2020-12-21,TX,202101,2021-01-20,14137.0,14178.0,14130.0,14170.0,34.0,0.24,21014.0,0.0,0.0,after_market
2020-12-22,TX,202101,2021-01-20,14318.0,14323.0,14139.0,14258.0,-51.0,-0.36,66920.0,0.0,0.0,after_market
2020-12-23,TX,202101,2021-01-20,14036.0,14138.0,14006.0,14100.0,54.0,0.38,44454.0,0.0,0.0,after_market
2020-12-24,TX,202101,2021-01-20,14130.0,14178.0,14128.0,14154.0,40.0,0.28,20232.0,0.0,0.0,after_market
2020-12-25,TX,202101,2021-01-20,14279.0,14317.0,14260.0,14300.0,58.0,0.41,21069.0,0.0,0.0,after_market
2020-12-28,TX,202101,2021-01-20,14305.0,14316.0,14262.0,14298.0,-6.0,-0.04,7054.0,0.0,0.0,after_market
2020-12-29,TX,202101,2021-01-20,14436.0,14475.0,14402.0,14423.0,-13.0,-0.09,24290.0,0.0,0.0,after_market
2020-12-30,TX,202101,2021-01-20,14461.0,14488.0,14443.0,14462.0,4.0,0.03,20384.0,0.0,0.0,after_market
2020-12-31,TX,202101,2021-01-20,14646.0,14704.0,14641.0,14669.0,33.0,0.23,28167.0,0.0,0.0,after_market
2021-01-04,TX,202101,2021-01-20,14677.0,14691.0,14630.0,14664.0,-14.0,-0.1,18161.0,0.0,0.0,after_market
2021-01-05,TX,202101,2021-01-20,14888.0,14970.0,14781.0,14830.0,-43.0,-0.29,60486.0,0.0,0.0,after_market
2021-01-06,TX,202101,2021-01-20,15003.0,15048.0,14953.0,15036.0,60.0,0.4,42752.0,0.0,0.0,after_market
2021-01-07,TX,202101,2021-01-20,14925.0,15060.0,14858.0,15030.0,119.0,0.8,53725.0,0.0,0.0,after_market
2021-01-08,TX,202101,2021-01-20,15238.0,15401.0,15226.0,15393.0,167.0,1.1,57228.0,0.0,0.0,after_market
2021-01-11,TX,202101,2021-01-20,15462.0,15526.0,15335.0,15419.0,-32.0,-0.21,60650.0,0.0,0.0,after_market
2021-01-12,TX,202101,2021-01-20,15518.0,15560.0,15453.0,15514.0,-17.0,-0.11,45817.0,0.0,0.0,after_market
2021-01-13,TX,202101,2021-01-20,15500.0,15555.0,15486.0,15537.0,48.0,0.31,34793.0,0.0,0.0,after_market
2021-01-14,TX,202101,2021-01-20,15767.0,15814.0,15673.0,15690.0,-69.0,-0.44,53010.0,0.0,0.0,after_market
2021-01-15,TX,202101,2021-01-20,15758.0,16061.0,15742.0,15933.0,206.0,1.31,89725.0,0.0,0.0,after_market
2021-01-18,TX,202101,2021-01-20,15641.0,15739.0,15570.0,15681.0,49.0,0.31,57955.0,0.0,0.0,after_market
2021-01-19,TX,202101,2021-01-20,15588.0,15665.0,15570.0,15661.0,53.0,0.34,21283.0,0.0,0.0,after_market
2021-01-20,TX,202101,2021-01-20,15871.0,15932.0,15842.0,15870.0,-18.0,-0.11,39371.0,0.0,0.0,after_market
2021-01-21,TX,202102,2021-02-17,15759.0,15818.0,15740.0,15792.0,59.0,0.38,37915.0,0.0,0.0,after_market
2021-01-22,TX,202102,2021-02-17,16105.0,16145.0,16053.0,16104.0,-21.0,-0.13,38351.0,0.0,0.0,after_market
2021-01-25,TX,202102,2021-02-17,15952.0,15977.0,15808.0,15960.0,-17.0,-0.11,62517.0,0.0,0.0,after_market
2021-01-26,TX,202102,2021-02-17,15923.0,15927.0,15765.0,15887.0,-24.0,-0.15,48998.0,0.0,0.0,after_market
2021-01-27,TX,202102,2021-02-17,15615.0,15729.0,15613.0,15698.0,70.0,0.45,47275.0,0.0,0.0,after_market
2021-01-28,TX,202102,2021-02-17,15665.0,15680.0,15421.0,15428.0,-229.0,-1.46,83266.0,0.0,0.0,after_market
2021-01-29,TX,202102,2021-02-17,15375.0,15585.0,15225.0,15555.0,173.0,1.12,104396.0,0.0,0.0,after_market
2021-02-01,TX,202102,2021-02-17,15140.0,15230.0,15037.0,15109.0,39.0,0.26,91790.0,0.0,0.0,after_market
2021-02-02,TX,202102,2021-02-17,15362.0,15470.0,15315.0,15452.0,90.0,0.59,49062.0,0.0,0.0,after_market
2021-02-03,TX,202102,2021-02-17,15732.0,15884.0,15732.0,15824.0,72.0,0.46,46876.0,0.0,0.0,after_market
2021-02-04,TX,202102,2021-02-17,15771.0,15820.0,15687.0,15738.0,-35.0,-0.22,39610.0,0.0,0.0,after_market
2021-02-05,TX,202102,2021-02-17,15735.0,15817.0,15730.0,15817.0,121.0,0.77,30176.0,0.0,0.0,after_market
2021-02-17,TX,202102,2021-02-17,15803.0,15817.0,15737.0,15810.0,8.0,0.05,19673.0,0.0,0.0,after_market
2021-02-18,TX,202103,2021-03-17,16349.0,16400.0,16282.0,16353.0,23.0,0.14,37252.0,0.0,0.0,after_market
2021-02-19,TX,202103,2021-03-17,16350.0,16368.0,16233.0,16303.0,-77.0,-0.47,39412.0,0.0,0.0,after_market
2021-02-22,TX,202103,2021-03-17,16348.0,16489.0,16343.0,16408.0,99.0,0.61,45595.0,0.0,0.0,after_market
2021-02-23,TX,202103,2021-03-17,16365.0,16392.0,16242.0,16257.0,-125.0,-0.76,49724.0,0.0,0.0,after_market
2021-02-24,TX,202103,2021-03-17,16416.0,16423.0,16203.0,16331.0,-103.0,-0.63,69877.0,0.0,0.0,after_market
2021-02-25,TX,202103,2021-03-17,16150.0,16332.0,16139.0,16332.0,151.0,0.93,63913.0,0.0,0.0,after_market
2021-02-26,TX,202103,2021-03-17,16394.0,16397.0,16098.0,16120.0,-267.0,-1.63,65270.0,0.0,0.0,after_market
2021-03-02,TX,202103,2021-03-17,15931.0,15999.0,15746.0,15926.0,-5.0,-0.03,100751.0,0.0,0.0,after_market
2021-03-03,TX,202103,2021-03-17,15935.0,16033.0,15905.0,15975.0,71.0,0.45,54378.0,0.0,0.0,after_market
2021-03-04,TX,202103,2021-03-17,16195.0,16255.0,16000.0,16008.0,-171.0,-1.06,71712.0,0.0,0.0,after_market
2021-03-05,TX,202103,2021-03-17,15940.0,15998.0,15610.0,15682.0,-240.0,-1.51,106991.0,0.0,0.0,after_market
2021-03-08,TX,202103,2021-03-17,15863.0,15935.0,15705.0,15928.0,81.0,0.51,97075.0,0.0,0.0,after_market
2021-03-09,TX,202103,2021-03-17,15825.0,15958.0,15746.0,15848.0,29.0,0.18,72260.0,0.0,0.0,after_market
2021-03-10,TX,202103,2021-03-17,15778.0,15997.0,15768.0,15967.0,145.0,0.92,55534.0,0.0,0.0,after_market
2021-03-11,TX,202103,2021-03-17,15883.0,16010.0,15868.0,15923.0,38.0,0.24,59612.0,0.0,0.0,after_market
2021-03-12,TX,202103,2021-03-17,16163.0,16273.0,16162.0,16267.0,98.0,0.61,41415.0,0.0,0.0,after_market
2021-03-15,TX,202103,2021-03-17,16197.0,16202.0,16093.0,16175.0,-48.0,-0.3,46342.0,0.0,0.0,after_market
2021-03-16,TX,202103,2021-03-17,16197.0,16268.0,16151.0,16267.0,68.0,0.42,30996.0,0.0,0.0,after_market
2021-03-17,TX,202103,2021-03-17,16325.0,16361.0,16284.0,16325.0,20.0,0.12,26127.0,0.0,0.0,after_market
2021-03-18,TX,202104,2021-04-21,16160.0,16217.0,16083.0,16209.0,51.0,0.32,41590.0,0.0,0.0,after_market
2021-03-19,TX,202104,2021-04-21,16258.0,16265.0,16050.0,16073.0,-162.0,-1.0,53211.0,0.0,0.0,after_market
2021-03-22,TX,202104,2021-04-21,16011.0,16098.0,15941.0,16073.0,63.0,0.39,48460.0,0.0,0.0,after_market
2021-03-23,TX,202104,2021-04-21,16147.0,16242.0,16090.0,16214.0,77.0,0.48,39200.0,0.0,0.0,after_market
2021-03-24,TX,202104,2021-04-21,16123.0,16146.0,16025.0,16047.0,-72.0,-0.45,32625.0,0.0,0.0,after_market
2021-03-25,TX,202104,2021-04-21,15977.0,16040.0,15857.0,15859.0,-122.0,-0.76,43543.0,0.0,0.0,after_market
2021-03-26,TX,202104,2021-04-21,16031.0,16078.0,15975.0,16076.0,46.0,0.29,46971.0,0.0,0.0,after_market
2021-03-29,TX,202104,2021-04-21,16300.0,16425.0,16240.0,16423.0,138.0,0.85,45940.0,0.0,0.0,after_market
2021-03-30,TX,202104,2021-04-21,16425.0,16499.0,16413.0,16462.0,54.0,0.33,35360.0,0.0,0.0,after_market
2021-03-31,TX,202104,2021-04-21,16526.0,16567.0,16515.0,16525.0,5.0,0.03,29424.0,0.0,0.0,after_market
2021-04-01,TX,202104,2021-04-21,16413.0,16543.0,16413.0,16523.0,100.0,0.61,27767.0,0.0,0.0,after_market
2021-04-06,TX,202104,2021-04-21,16580.0,16701.0,16564.0,16698.0,149.0,0.9,31463.0,0.0,0.0,after_market
2021-04-07,TX,202104,2021-04-21,16742.0,16795.0,16715.0,16745.0,17.0,0.1,23073.0,0.0,0.0,after_market
2021-04-08,TX,202104,2021-04-21,16765.0,16773.0,16703.0,16730.0,-37.0,-0.22,23020.0,0.0,0.0,after_market
2021-04-09,TX,202104,2021-04-21,16930.0,16977.0,16906.0,16947.0,20.0,0.12,24279.0,0.0,0.0,after_market
2021-04-12,TX,202104,2021-04-21,16833.0,16917.0,16826.0,16904.0,65.0,0.39,23215.0,0.0,0.0,after_market
2021-04-13,TX,202104,2021-04-21,16845.0,16899.0,16801.0,16882.0,47.0,0.28,25706.0,0.0,0.0,after_market
2021-04-14,TX,202104,2021-04-21,16807.0,16875.0,16784.0,16862.0,69.0,0.41,28954.0,0.0,0.0,after_market
2021-04-15,TX,202104,2021-04-21,16859.0,16921.0,16826.0,16850.0,-7.0,-0.04,30679.0,0.0,0.0,after_market
2021-04-16,TX,202104,2021-04-21,17097.0,17150.0,17033.0,17081.0,12.0,0.07,44218.0,0.0,0.0,after_market
2021-04-19,TX,202104,2021-04-21,17143.0,17180.0,17130.0,17138.0,-18.0,-0.1,23937.0,0.0,0.0,after_market
2021-04-20,TX,202104,2021-04-21,17278.0,17300.0,17201.0,17220.0,-49.0,-0.28,29755.0,0.0,0.0,after_market
2021-04-21,TX,202104,2021-04-21,17305.0,17329.0,17231.0,17239.0,-81.0,-0.47,29212.0,0.0,0.0,after_market
2021-04-22,TX,202105,2021-05-19,17151.0,17276.0,17143.0,17273.0,138.0,0.81,29711.0,0.0,0.0,after_market
2021-04-23,TX,202105,2021-05-19,17096.0,17180.0,17011.0,17052.0,-54.0,-0.32,44620.0,0.0,0.0,after_market
2021-04-26,TX,202105,2021-05-19,17257.0,17352.0,17251.0,17317.0,62.0,0.36,30129.0,0.0,0.0,after_market
2021-04-27,TX,202105,2021-05-19,17528.0,17565.0,17485.0,17525.0,-1.0,-0.01,29714.0,0.0,0.0,after_market
2021-04-28,TX,202105,2021-05-19,17561.0,17570.0,17509.0,17541.0,-29.0,-0.17,20909.0,0.0,0.0,after_market
2021-04-29,TX,202105,2021-05-19,17528.0,17591.0,17503.0,17554.0,21.0,0.12,29941.0,0.0,0.0,after_market
2021-05-03,TX,202105,2021-05-19,17581.0,17633.0,17525.0,17582.0,13.0,0.07,35184.0,0.0,0.0,after_market
2021-05-04,TX,202105,2021-05-19,17249.0,17328.0,17212.0,17325.0,71.0,0.41,39617.0,0.0,0.0,after_market
2021-05-05,TX,202105,2021-05-19,16943.0,16949.0,16662.0,16795.0,-136.0,-0.8,71815.0,0.0,0.0,after_market
2021-05-06,TX,202105,2021-05-19,16785.0,16851.0,16730.0,16831.0,66.0,0.39,38259.0,0.0,0.0,after_market
2021-05-07,TX,202105,2021-05-19,16967.0,17097.0,16942.0,17089.0,144.0,0.85,45112.0,0.0,0.0,after_market
2021-05-10,TX,202105,2021-05-19,17269.0,17375.0,17256.0,17333.0,50.0,0.29,37580.0,0.0,0.0,after_market
2021-05-11,TX,202105,2021-05-19,17214.0,17220.0,17008.0,17023.0,-206.0,-1.2,49195.0,0.0,0.0,after_market
2021-05-12,TX,202105,2021-05-19,16569.0,16580.0,16175.0,16579.0,18.0,0.11,133400.0,0.0,0.0,after_market
2021-05-13,TX,202105,2021-05-19,15688.0,15828.0,15391.0,15443.0,-254.0,-1.62,104427.0,0.0,0.0,after_market
2021-05-14,TX,202105,2021-05-19,15588.0,15765.0,15318.0,15743.0,177.0,1.14,113567.0,0.0,0.0,after_market
2021-05-17,TX,202105,2021-05-19,15747.0,15974.0,15666.0,15945.0,179.0,1.14,65508.0,0.0,0.0,after_market
2021-05-18,TX,202105,2021-05-19,15292.0,15466.0,15284.0,15440.0,177.0,1.16,63681.0,0.0,0.0,after_market
2021-05-19,TX,202105,2021-05-19,16164.0,16318.0,16142.0,16163.0,16.0,0.1,50835.0,0.0,0.0,after_market
2021-05-20,TX,202106,2021-06-16,16006.0,16082.0,15845.0,16079.0,57.0,0.36,72450.0,0.0,0.0,after_market
2021-05-21,TX,202106,2021-06-16,15961.0,16200.0,15933.0,16162.0,188.0,1.18,55446.0,0.0,0.0,after_market
2021-05-24,TX,202106,2021-06-16,16254.0,16293.0,16006.0,16050.0,-209.0,-1.29,57501.0,0.0,0.0,after_market
2021-05-25,TX,202106,2021-06-16,16290.0,16475.0,16265.0,16453.0,162.0,0.99,39856.0,0.0,0.0,after_market
2021-05-26,TX,202106,2021-06-16,16624.0,16653.0,16494.0,16566.0,-18.0,-0.11,41826.0,0.0,0.0,after_market
2021-05-27,TX,202106,2021-06-16,16614.0,16673.0,16553.0,16623.0,9.0,0.05,30317.0,0.0,0.0,after_market
2021-05-28,TX,202106,2021-06-16,16500.0,16685.0,16493.0,16655.0,122.0,0.74,42388.0,0.0,0.0,after_market
2021-05-31,TX,202106,2021-06-16,16850.0,16952.0,16805.0,16825.0,-38.0,-0.23,44505.0,0.0,0.0,after_market
2021-06-01,TX,202106,2021-06-16,17029.0,17055.0,16966.0,16992.0,-19.0,-0.11,18615.0,0.0,0.0,after_market
2021-06-02,TX,202106,2021-06-16,17157.0,17226.0,17123.0,17168.0,37.0,0.22,36313.0,0.0,0.0,after_market
2021-06-03,TX,202106,2021-06-16,17071.0,17206.0,17059.0,17202.0,100.0,0.58,35243.0,0.0,0.0,after_market
2021-06-04,TX,202106,2021-06-16,17201.0,17210.0,17080.0,17105.0,-121.0,-0.7,51113.0,0.0,0.0,after_market
2021-06-07,TX,202106,2021-06-16,17105.0,17260.0,17041.0,17256.0,153.0,0.89,43659.0,0.0,0.0,after_market
2021-06-08,TX,202106,2021-06-16,17120.0,17200.0,17080.0,17159.0,69.0,0.4,35254.0,0.0,0.0,after_market
2021-06-09,TX,202106,2021-06-16,17077.0,17125.0,16992.0,17034.0,-56.0,-0.33,43949.0,0.0,0.0,after_market
2021-06-10,TX,202106,2021-06-16,16957.0,17055.0,16926.0,17008.0,49.0,0.29,38133.0,0.0,0.0,after_market
2021-06-11,TX,202106,2021-06-16,17157.0,17226.0,17117.0,17196.0,39.0,0.23,40405.0,0.0,0.0,after_market
2021-06-15,TX,202106,2021-06-16,17219.0,17257.0,17181.0,17224.0,7.0,0.04,21566.0,0.0,0.0,after_market
2021-06-16,TX,202106,2021-06-16,17408.0,17433.0,17329.0,17329.0,-68.0,-0.39,23101.0,0.0,0.0,after_market
2021-06-17,TX,202107,2021-07-21,17257.0,17276.0,17079.0,17123.0,-116.0,-0.67,35153.0,0.0,0.0,after_market
2021-06-18,TX,202107,2021-07-21,17275.0,17319.0,17231.0,17280.0,-15.0,-0.09,36607.0,0.0,0.0,after_market
2021-06-21,TX,202107,2021-07-21,17256.0,17258.0,17045.0,17045.0,-209.0,-1.21,52778.0,0.0,0.0,after_market
2021-06-22,TX,202107,2021-07-21,17008.0,17155.0,17006.0,17145.0,182.0,1.07,40293.0,0.0,0.0,after_market
2021-06-23,TX,202107,2021-07-21,17020.0,17110.0,16929.0,17102.0,76.0,0.45,44443.0,0.0,0.0,after_market
2021-06-24,TX,202107,2021-07-21,17281.0,17313.0,17218.0,17252.0,-15.0,-0.09,29377.0,0.0,0.0,after_market
2021-06-25,TX,202107,2021-07-21,17352.0,17432.0,17345.0,17421.0,83.0,0.48,23842.0,0.0,0.0,after_market
2021-06-28,TX,202107,2021-07-21,17419.0,17486.0,17400.0,17485.0,62.0,0.36,21414.0,0.0,0.0,after_market
2021-06-29,TX,202107,2021-07-21,17534.0,17627.0,17523.0,17620.0,87.0,0.5,21427.0,0.0,0.0,after_market
2021-06-30,TX,202107,2021-07-21,17527.0,17598.0,17511.0,17589.0,59.0,0.34,19947.0,0.0,0.0,after_market
2021-07-01,TX,202107,2021-07-21,17720.0,17737.0,17630.0,17685.0,-27.0,-0.15,35559.0,0.0,0.0,after_market
2021-07-02,TX,202107,2021-07-21,17646.0,17675.0,17566.0,17654.0,8.0,0.05,31250.0,0.0,0.0,after_market
2021-07-05,TX,202107,2021-07-21,17655.0,17750.0,17646.0,17739.0,90.0,0.51,23128.0,0.0,0.0,after_market
2021-07-06,TX,202107,2021-07-21,17910.0,17970.0,17890.0,17936.0,40.0,0.22,18573.0,0.0,0.0,after_market
2021-07-07,TX,202107,2021-07-21,17890.0,17892.0,17701.0,17851.0,-24.0,-0.13,42176.0,0.0,0.0,after_market
2021-07-08,TX,202107,2021-07-21,17843.0,17917.0,17820.0,17877.0,51.0,0.29,32847.0,0.0,0.0,after_market
2021-07-09,TX,202107,2021-07-21,17777.0,17780.0,17635.0,17700.0,-123.0,-0.69,61299.0,0.0,0.0,after_market
2021-07-12,TX,202107,2021-07-21,17710.0,17829.0,17704.0,17817.0,156.0,0.88,32881.0,0.0,0.0,after_market
2021-07-13,TX,202107,2021-07-21,17840.0,17939.0,17808.0,17939.0,113.0,0.63,24332.0,0.0,0.0,after_market
2021-07-14,TX,202107,2021-07-21,17862.0,17937.0,17833.0,17864.0,-5.0,-0.03,33036.0,0.0,0.0,after_market
2021-07-15,TX,202107,2021-07-21,17864.0,17953.0,17860.0,17919.0,48.0,0.27,32199.0,0.0,0.0,after_market
2021-07-16,TX,202107,2021-07-21,18004.0,18012.0,17800.0,17824.0,-197.0,-1.09,58591.0,0.0,0.0,after_market
2021-07-19,TX,202107,2021-07-21,17906.0,17951.0,17736.0,17764.0,-160.0,-0.89,41709.0,0.0,0.0,after_market
2021-07-20,TX,202107,2021-07-21,17800.0,17806.0,17539.0,17640.0,-153.0,-0.86,68180.0,0.0,0.0,after_market
2021-07-21,TX,202107,2021-07-21,17584.0,17656.0,17472.0,17651.0,93.0,0.53,53884.0,0.0,0.0,after_market
2021-07-22,TX,202108,2021-08-18,17299.0,17432.0,17233.0,17429.0,154.0,0.89,48377.0,0.0,0.0,after_market
2021-07-23,TX,202108,2021-08-18,17421.0,17449.0,17353.0,17446.0,40.0,0.23,37200.0,0.0,0.0,after_market
2021-07-26,TX,202108,2021-08-18,17409.0,17487.0,17373.0,17480.0,74.0,0.43,33549.0,0.0,0.0,after_market
2021-07-27,TX,202108,2021-08-18,17216.0,17324.0,17138.0,17310.0,107.0,0.62,45783.0,0.0,0.0,after_market
2021-07-28,TX,202108,2021-08-18,17146.0,17168.0,16945.0,17034.0,-134.0,-0.78,72636.0,0.0,0.0,after_market
2021-07-29,TX,202108,2021-08-18,16996.0,17135.0,16984.0,17105.0,140.0,0.83,49400.0,0.0,0.0,after_market
2021-07-30,TX,202108,2021-08-18,17348.0,17420.0,17313.0,17369.0,42.0,0.24,37848.0,0.0,0.0,after_market
2021-08-02,TX,202108,2021-08-18,17174.0,17300.0,17162.0,17280.0,106.0,0.62,50413.0,0.0,0.0,after_market
2021-08-03,TX,202108,2021-08-18,17469.0,17485.0,17343.0,17382.0,-85.0,-0.49,32949.0,0.0,0.0,after_market
2021-08-04,TX,202108,2021-08-18,17490.0,17521.0,17409.0,17491.0,9.0,0.05,32878.0,0.0,0.0,after_market
2021-08-05,TX,202108,2021-08-18,17584.0,17588.0,17519.0,17537.0,-34.0,-0.19,24595.0,0.0,0.0,after_market
2021-08-06,TX,202108,2021-08-18,17505.0,17568.0,17295.0,17565.0,21.0,0.12,36508.0,0.0,0.0,after_market
2021-08-09,TX,202108,2021-08-18,17447.0,17477.0,17410.0,17436.0,-3.0,-0.02,23904.0,0.0,0.0,after_market
2021-08-10,TX,202108,2021-08-18,17406.0,17467.0,17380.0,17397.0,-9.0,-0.05,22442.0,0.0,0.0,after_market
2021-08-11,TX,202108,2021-08-18,17300.0,17324.0,17189.0,17245.0,-50.0,-0.29,35391.0,0.0,0.0,after_market
2021-08-12,TX,202108,2021-08-18,17152.0,17216.0,17116.0,17190.0,20.0,0.12,35668.0,0.0,0.0,after_market
2021-08-13,TX,202108,2021-08-18,17155.0,17212.0,17104.0,17211.0,53.0,0.31,29582.0,0.0,0.0,after_market
2021-08-16,TX,202108,2021-08-18,16949.0,16962.0,16866.0,16903.0,-33.0,-0.19,34536.0,0.0,0.0,after_market
2021-08-17,TX,202108,2021-08-18,16800.0,16866.0,16740.0,16850.0,76.0,0.45,31546.0,0.0,0.0,after_market
2021-08-18,TX,202108,2021-08-18,16556.0,16576.0,16313.0,16388.0,-190.0,-1.15,52176.0,0.0,0.0,after_market
2021-08-19,TX,202109,2021-09-15,16692.0,16709.0,16552.0,16578.0,-123.0,-0.74,33151.0,0.0,0.0,after_market
2021-08-20,TX,202109,2021-09-15,16251.0,16348.0,16050.0,16295.0,-33.0,-0.2,97229.0,0.0,0.0,after_market
2021-08-23,TX,202109,2021-09-15,16223.0,16387.0,16194.0,16373.0,185.0,1.14,42222.0,0.0,0.0,after_market
2021-08-24,TX,202109,2021-09-15,16668.0,16797.0,16621.0,16759.0,80.0,0.48,31262.0,0.0,0.0,after_market
2021-08-25,TX,202109,2021-09-15,16803.0,16830.0,16736.0,16811.0,30.0,0.18,25798.0,0.0,0.0,after_market
2021-08-26,TX,202109,2021-09-15,16990.0,17148.0,16970.0,17088.0,126.0,0.74,44673.0,0.0,0.0,after_market
2021-08-27,TX,202109,2021-09-15,16976.0,17046.0,16928.0,16975.0,-18.0,-0.11,38043.0,0.0,0.0,after_market
2021-08-30,TX,202109,2021-09-15,17194.0,17298.0,17179.0,17276.0,104.0,0.61,34085.0,0.0,0.0,after_market
2021-08-31,TX,202109,2021-09-15,17335.0,17360.0,17277.0,17280.0,-55.0,-0.32,21499.0,0.0,0.0,after_market
2021-09-01,TX,202109,2021-09-15,17470.0,17482.0,17373.0,17393.0,-62.0,-0.36,36016.0,0.0,0.0,after_market
2021-09-02,TX,202109,2021-09-15,17482.0,17524.0,17443.0,17475.0,1.0,0.01,27996.0,0.0,0.0,after_market
2021-09-03,TX,202109,2021-09-15,17351.0,17435.0,17342.0,17408.0,89.0,0.51,31201.0,0.0,0.0,after_market
2021-09-06,TX,202109,2021-09-15,17480.0,17504.0,17431.0,17458.0,-50.0,-0.29,31810.0,0.0,0.0,after_market
2021-09-07,TX,202109,2021-09-15,17515.0,17568.0,17503.0,17519.0,26.0,0.15,17295.0,0.0,0.0,after_market
2021-09-08,TX,202109,2021-09-15,17424.0,17447.0,17360.0,17425.0,1.0,0.01,29670.0,0.0,0.0,after_market
2021-09-09,TX,202109,2021-09-15,17245.0,17286.0,17102.0,17160.0,-100.0,-0.58,68824.0,0.0,0.0,after_market
2021-09-10,TX,202109,2021-09-15,17243.0,17340.0,17224.0,17284.0,46.0,0.27,36159.0,0.0,0.0,after_market
2021-09-13,TX,202109,2021-09-15,17458.0,17496.0,17380.0,17380.0,-93.0,-0.53,27767.0,0.0,0.0,after_market
2021-09-14,TX,202109,2021-09-15,17464.0,17506.0,17440.0,17506.0,65.0,0.37,29169.0,0.0,0.0,after_market
2021-09-15,TX,202109,2021-09-15,17411.0,17470.0,17372.0,17400.0,-62.0,-0.36,30185.0,0.0,0.0,after_market
2021-09-16,TX,202110,2021-10-20,17332.0,17365.0,17270.0,17365.0,37.0,0.21,28117.0,0.0,0.0,after_market
2021-09-17,TX,202110,2021-10-20,17230.0,17280.0,17207.0,17265.0,18.0,0.1,24700.0,0.0,0.0,after_market
2021-09-22,TX,202110,2021-10-20,17300.0,17306.0,17196.0,17208.0,-86.0,-0.5,30366.0,0.0,0.0,after_market
2021-09-23,TX,202110,2021-10-20,16920.0,17038.0,16869.0,16982.0,82.0,0.49,34053.0,0.0,0.0,after_market
2021-09-24,TX,202110,2021-10-20,17095.0,17190.0,17083.0,17190.0,110.0,0.64,31697.0,0.0,0.0,after_market
